item_name,category,subcategory,specific_category
אגרול סיני 1 קג-שלושת האופים,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
אמפנדס בשר 600 גר רמ,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
מאפה סיגר בשר 600 גר,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
מאפה סיגר בשר 600 גר,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
סיגר במילוי בשר 400 גרם,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
"סיגר במילוי תפו""א 400 גר",קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
סיגרים בשר 1 ק'ג שלושת,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
סיגרים תפוא 1 קג,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
סיגרים תפוא 1 קג שלושת האופים,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
עלי סיגר מרוקאים,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
פלמני כיסוני בשר 600,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
"פסטל בשר 1 ק""ג שלושת",קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
פסטלים תפוא 1 קג שלושת האופים,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה אורז 1קג,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה אורז 1קג כשלפ,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה חמוסטה 600 גר ר,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה חמוסטה 800 גרם,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה חמוסטה יסמין 1,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה למרק 1 קג',קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה למרק אדום 600גר,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה למרק גורמה יסמי,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה למרק גורמה יסמי,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה מטוגן 600 גר רמ,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
קובה סלק 400 גר,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
שקית 20 פסטל רחבה,קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
"פסטל במילוי תפו""א 400 גר",קפואים,"פיצות, מאפים ובצקים קפואים","קובה, סיגרים ופסטלים"
בוס קומקום זכוכית 1.8 ליטר,הכל לבית,מוצרי חשמל,קומקומים
לקיטשן קומקום חשמלי נירוסטה,הכל לבית,מוצרי חשמל,קומקומים
מסיר כל אבנית מקומקו,הכל לבית,מוצרי חשמל,קומקומים
קומקום זכוכית אדום,הכל לבית,מוצרי חשמל,קומקומים
קומקום זכוכית לבן 1.,הכל לבית,מוצרי חשמל,קומקומים
קומקום זכוכית לבן 2.,הכל לבית,מוצרי חשמל,קומקומים
קומקום חשמלי אדום,הכל לבית,מוצרי חשמל,קומקומים
קומקום חשמלי פנינה 2,הכל לבית,מוצרי חשמל,קומקומים
קומקום חשמלי פרמיום,הכל לבית,מוצרי חשמל,קומקומים
קומקום חשמלי שחור 2,הכל לבית,מוצרי חשמל,קומקומים
קומקום מעוצב טפאל 24,הכל לבית,מוצרי חשמל,קומקומים
קומקום נירוסטה,הכל לבית,מוצרי חשמל,קומקומים
קומקום נירוסטה איכות,הכל לבית,מוצרי חשמל,קומקומים
קומקום נירוסטה איכות,הכל לבית,מוצרי חשמל,קומקומים
קומקום נירוסטה איכות,הכל לבית,מוצרי חשמל,קומקומים
קומקום נשלף צבעוני,הכל לבית,מוצרי חשמל,קומקומים
קומקום נשלף צבעוני ז,הכל לבית,מוצרי חשמל,קומקומים
האופה פתיתים קוסקוס מחיטת דורום 400 גר',קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
סוגת קוסקוס,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
פתיתים אפויים קוסקוס,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס בינוני 350 גרם,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס בינוני רמי לו,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס בינוני רמי לוי 350 גרם,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס דק,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס דק 350 גרם,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס דק הנמל 350 ג,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס דק שופרסל 350 גרם,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס חיטה מלאה 350 גרם,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס חיטה מלאה 350 גרם,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס מארז שלושיהשקיות 3*350גר,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס מארז שלושיהשקיות 3*350גר,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס מלא 350 גרם,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס של אמא (800גרם),קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
קוסקוס של אמא (800גרם),קטניות ודגנים,"פסטה, פתיתים וקוסקוס",קוסקוס
10 אטבי הדור החדש,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
50 אטבי ג`ויצבועוניים,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
אירגונית מעוצבת,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
אריזות ואקום לאיחסון,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
גביע איחסון אמריקאי 240 מל לפיד 8 יח,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
גביע איחסון אמריקאי 480 מל לפיד 6יח,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
גביעי איחסון עגול 500 מל הנמל 8 יח,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
כיסוי ניילון עם גומי,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
כיסוי ניילון עם גומי,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
מיכל 4.5 ליטר,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
מכלי קראפט עגול 1 ליטר 5 יח`+מכסה,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
מכלי קראפט עגול 750 מל 6 יח`+מכסה,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
מרקיה ספיר שקוף ורוד,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
סט 4 צנצנות אחסון פר,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
צמרוני פלסטיק מרובע,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
צמרוני פלסטיק רמי לו,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
"צנצנת עגולה שקופה 300 מ""",הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
צנצנת קוביות ענ,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסא לאבטיח,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסא שקופה לאחסון נ,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסאות אחסון מלבנות,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסה אקריליק לאחסון,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסה אקריליק לאחסון,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסה אקריליק מרובעת,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסה אקריליק מרובעת,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסה אקריליק עגולה,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון XL,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון אניגליש,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון גדולה +,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון למקרר 10,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון למקרר 10,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון למקרר 12,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון למקרר 12,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון למקרר 2.,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון למקרר 2.,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון למקרר 9.,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת אחסון למקרר 9.,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת איחסון מלבן 1 ליטר הנמל 5 יח,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קופסת איחסון מלבן 2 ליטר הנמל 3 יח,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קסרול שקוף אלגנט 15 יח`קטן הנמל,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
קערת קוקון 1ליטר,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
פטנט לאחסון ואקום,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
אלמוגית בינונית,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
ברנפלקס ריבועי קינמון400,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
מארז קורנפלקס של אלופים,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
מיני קורנפלקס 275ג,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
"פתית תירס כשל""פ 200 גרם",קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
פתיתי תיריס קלויים,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס 311 גר בוב,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס 311 גר בוב,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס 750 גרם רמי,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס אלופים,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס אלופים 30*5 גרם,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס אלופים בדץ,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס דבש דגני בוקר,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס דגני בוקר,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
קורנפלקס מלא דגני בוקר,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
